Date,tick,1s,5s,10s,15s,20s,30s,45s,1min,2min,3min,4min,5min,6min,7min,8min,9min,10min,15min,20min,30min
20151210,0.0004191767592229756,0.0002232532132955803,0.00018509971034755078,0.00017408306471006316,0.00016684089564904486,0.0001620479459007243,0.00015520194499654268,0.00013554192777660541,0.00012903088770143827,0.00011239094755884275,0.00010667765190976218,9.257228445190517e-05,0.00010934310382416967,0.00012037758847388253,9.378944262896078e-05,9.503059696642286e-05,0.00012838359214526054,5.800517024578572e-05,8.328334475286526e-05,5.617513811996458e-05,7.043340148796513e-05
20151211,0.0005665146101542973,0.0002882985390377469,0.00025267550291549706,0.00021780475553429904,0.00022214896142544474,0.00020354844545766892,0.000190416951556311,0.00019427571395472452,0.00018315047041032976,0.00015569611951587258,0.00016437932989564794,0.00017613567935116444,0.00011947395890750432,0.0001672076579805136,0.00015158804325164798,0.00016116968906039857,0.0001579886347347467,0.00010861665794581443,8.935161838598705e-05,9.29864508467271e-05,0.00010966167149878037
20151214,0.0008674845392247523,0.00038373408722526574,0.0003418204002502538,0.00035318188297433486,0.0003576154731076954,0.00035616083740236024,0.0003585682422828475,0.0003232971194306978,0.0002913624163870538,0.00025930791385589397,0.00030248957886444517,0.00026155196459952423,0.00030055377055436473,0.0002300737364769861,0.0002651869413330182,0.0002354261322853366,0.0003724904049451183,0.0002468928281272013,0.00039883382162806866,0.0002734454686548869,0.00030759379816371117
20151215,0.0005745366017284156,0.00022142928316286925,0.00016572764260855093,0.00015947861338505543,0.00015599494490203185,0.00015652563435470982,0.00014527684403896303,0.00014065639858611227,0.00014004439422380825,0.0001366300544043397,0.00015380456698125132,0.00012772215403421798,0.0001233518621131406,0.0001575299168004165,0.00014528199475731407,0.0001254842555758813,0.00013772469576145126,0.0001257215890521777,0.0001327916837770666,0.00018362890685805715,0.00021959250051281813
20151216,0.0016134044770380915,0.0005360646328970959,0.00035058179765531055,0.0003155244376992479,0.00029962402069885546,0.0003260051864836484,0.0002862783227158697,0.0003079040814063562,0.0003189728204079196,0.0002978119936509676,0.00029460282996833536,0.00024698362271210545,0.0003267809128500292,0.00027682648175498945,0.00030443105640800254,0.00021473980225695925,0.0003054996044335971,0.0003776532257919452,0.0003199049982042533,0.00038096054668522423,0.0002714892450194448
20151217,0.0005880480004497266,0.0002550720469964424,0.0001991638566010385,0.0001872278705312111,0.0001771330555423041,0.00018059454535694486,0.00017164970761999963,0.00018324777469604043,0.00020156641672991032,0.0001930892138163454,0.0002158542719100606,0.00018577333187021162,0.00013183600856768218,0.00018452858343194598,0.00017873338583919234,0.00015666603039601036,0.00015460041545006448,0.00014400168003378286,0.00012737281112775684,0.00017910328056171322,0.0001884109239751189
20151218,0.0010330594990864653,0.0003566657209041032,0.00028573301730475706,0.00026508101898512366,0.0002779140768871406,0.0002692779910692291,0.00029265291364657774,0.00028166051456341356,0.0003229845996376846,0.0003086846191146672,0.0002647825732440581,0.0002881674470612837,0.0002660072483240941,0.00024275993902210714,0.0002337881659956397,0.0002730853736858052,0.0002601628330346819,0.0002982848543396865,0.0002764996770907844,0.00024820339931100094,0.00023452177206211198
20151221,0.0005693849866971815,0.0002534363227346098,0.00019542962700481125,0.0001819751999285668,0.00019024222061445376,0.00018108260232988383,0.00019876216540206296,0.00017311536705419376,0.00017739626817281948,0.0001865034858228611,0.00018869148479107558,0.00020320830263525314,0.0001982012238083704,0.0002261369746177513,0.0001953467814558718,0.00023004633942157125,0.00019284773097116213,0.00018302007100395146,0.00023549896596925765,0.00023710910490628691,0.00020242115382532568
20151222,0.00039670801468586056,0.00019757918538811708,0.00015378168309448747,0.00014714386990665818,0.00014338844383236953,0.00013551496974061438,0.00012983504580264208,0.00012161600763139607,0.00011140096863697956,9.634347080686513e-05,0.00010276604495776581,9.187560400855088e-05,0.00011101778315876155,9.885161267269686e-05,0.00010771288542255637,9.660225347939929e-05,8.386219733813461e-05,9.70751173546876e-05,0.00012268889189665156,0.00010025056739755092,0.00010345382661327044
20151223,0.0003878660535938364,0.00017136808023646995,0.00011968432050049264,0.0001085794199524897,0.00010112219119460306,0.00010103958762871222,9.792889521897119e-05,9.919544409506065e-05,9.136401267109447e-05,9.861209171901148e-05,0.0001010830202419445,0.00012017927372656962,0.00010882845122084984,0.00011069743194449176,0.00011924538304921446,0.00012024216433170069,0.00011926331865034258,0.00010514203939167017,9.634839478067668e-05,7.559706724037064e-05,0.0001431381944176844
20151224,0.00021922902628932387,0.00010190689802016341,8.029879915121213e-05,6.73826497816949e-05,7.133151519900973e-05,6.444045837123292e-05,5.854704806372662e-05,6.128310315332792e-05,4.89178365109041e-05,4.1456542609825416e-05,4.1823000579959294e-05,4.9859321911226826e-05,4.398817546947391e-05,3.7477465106219e-05,4.0116455708939226e-05,3.94165325589955e-05,4.8358551905120726e-05,2.9285931201547917e-05,6.016425664781191e-05,2.299795771940595e-05,3.0371858179036844e-05
20151228,0.00030693930956954816,0.00014507015970508847,0.00010145567511899354,8.895026480460498e-05,8.797644946684592e-05,8.70435102408998e-05,8.913637711826416e-05,8.471374960872981e-05,8.500956609680241e-05,8.647653421173801e-05,8.340186049525733e-05,8.816361493778135e-05,8.6543110707152e-05,8.619442690648408e-05,6.69916489273611e-05,0.00011062423259701573,8.791120691935454e-05,8.095262820808888e-05,0.00010326585262193971,9.099401578741199e-05,0.00015278368133888552
